DocID,TF-IDF,Okapi TF,BM25,Laplace,Jelinek-Mercer,Label
176-79,0,0,0,-162.0128789455143,-162.0128789455143,0
234-30,0,0,0,-212.64190361598753,-212.64190361598753,0
009-15,0,0,0,-101.25804934094644,-101.25804934094644,0
349-43,0,0,0,-141.761269077325,-141.761269077325,0
216-18,0,0,0,-182.2644888137036,-182.2644888137036,0
349-56,0,0,0,-141.761269077325,-141.761269077325,0
071-28,0,0,0,-162.0128789455143,-162.0128789455143,0
246-47,0,0,0,-232.89351348417682,-232.89351348417682,0
268-31,0,0,0,-141.761269077325,-141.761269077325,0
253-1,0,0,0,-212.64190361598753,-212.64190361598753,0
100-31,0,0,0,-121.50965920913573,-121.50965920913573,0
165-41,0,0,0,-141.761269077325,-141.761269077325,0
176-30,0,0,0,-162.0128789455143,-162.0128789455143,0
034-49,0,0,0,-232.89351348417682,-232.89351348417682,0
164-74,0,0,0,-232.89351348417682,-232.89351348417682,0
106-41,0,0,0,-162.0128789455143,-162.0128789455143,0
072-78,0,0,0,-253.1451233523661,-253.1451233523661,0
205-36,0,0,0,-141.761269077325,-141.761269077325,0
247-71,0,0,0,-222.76770855008218,-222.76770855008218,0
108-63,0,0,0,-172.13868387960895,-172.13868387960895,0
254-34,0,0,0,-263.27092828646073,-263.27092828646073,0
177-98,0,0,0,-192.39029374779824,-192.39029374779824,0
208-51,0,0,0,-172.13868387960895,-172.13868387960895,0
253-67,0,0,0,-212.64190361598753,-212.64190361598753,0
275-77,0,0,0,-222.76770855008218,-222.76770855008218,0
321-20,0,0,0,-232.89351348417682,-232.89351348417682,0
315-98,0,0,0,-131.63546414323037,-131.63546414323037,0
097-50,0,0,0,-182.2644888137036,-182.2644888137036,0
314-80,0,0,0,-172.13868387960895,-172.13868387960895,0
231-30,0,0,0,-111.38385427504109,-111.38385427504109,0
163-27,0,0,0,-162.0128789455143,-162.0128789455143,0
301-22,0,0,0,-212.64190361598753,-212.64190361598753,0
135-95,0,0,0,-222.76770855008218,-222.76770855008218,0
275-18,0,0,0,-222.76770855008218,-222.76770855008218,0
107-42,0,0,0,-243.01931841827147,-243.01931841827147,0
049-58,0,0,0,-141.761269077325,-141.761269077325,0
212-53,0,0,0,-141.761269077325,-141.761269077325,0
257-48,0,0,0,-303.7741480228392,-303.7741480228392,0
211-17,0,0,0,-131.63546414323037,-131.63546414323037,0
340-94,0,0,0,-192.39029374779824,-192.39029374779824,0
147-16,0,0,0,-222.76770855008218,-222.76770855008218,0
163-43,0,0,0,-162.0128789455143,-162.0128789455143,0
111-38,0,0,0,-81.00643947275715,-81.00643947275715,0
104-49,0,0,0,-111.38385427504109,-111.38385427504109,0
348-86,0,0,0,-141.761269077325,-141.761269077325,0
273-85,0,0,0,-101.25804934094644,-101.25804934094644,0
068-9,0,0,0,-91.1322444068518,-91.1322444068518,0
035-74,0,0,0,-222.76770855008218,-222.76770855008218,0
086-49,0,0,0,-222.76770855008218,-222.76770855008218,0
069-16,0,0,0,-91.1322444068518,-91.1322444068518,0
087-9,0,0,0,-192.39029374779824,-192.39029374779824,0
273-62,0,0,0,-101.25804934094644,-101.25804934094644,0
054-63,0,0,0,-192.39029374779824,-192.39029374779824,0
275-60,0,0,0,-222.76770855008218,-222.76770855008218,0
300-98,0,0,0,-111.38385427504109,-111.38385427504109,0
353-40,0,0,0,-151.88707401141966,-151.88707401141966,0
146-96,0,0,0,-172.13868387960895,-172.13868387960895,0
039-37,0,0,0,-162.0128789455143,-162.0128789455143,0
040-86,0,0,0,-243.01931841827147,-243.01931841827147,0
150-59,0,0,0,-212.64190361598753,-212.64190361598753,0
338-60,0,0,0,-172.13868387960895,-172.13868387960895,0
155-82,0,0,0,-172.13868387960895,-172.13868387960895,0
086-24,0,0,0,-222.76770855008218,-222.76770855008218,0
083-56,0,0,0,-81.00643947275715,-81.00643947275715,0
085-69,0,0,0,-222.76770855008218,-222.76770855008218,0
225-27,0,0,0,-182.2644888137036,-182.2644888137036,0
156-25,0,0,0,-50.629024670473214,-50.629024670473214,0
300-72,0,0,0,-111.38385427504109,-111.38385427504109,0
241-40,0,0,0,-334.15156282512305,-334.15156282512305,0
224-17,0,0,0,-162.0128789455143,-162.0128789455143,0
035-8,0,0,0,-222.76770855008218,-222.76770855008218,0
292-86,0,0,0,-222.76770855008218,-222.76770855008218,0
177-39,0,0,0,-192.39029374779824,-192.39029374779824,0
234-92,0,0,0,-212.64190361598753,-212.64190361598753,0
209-42,0,0,0,-232.89351348417682,-232.89351348417682,0
002-65,0,0,0,-141.761269077325,-141.761269077325,0
167-24,0,0,0,-445.53541710016384,-445.53541710016384,0
137-55,0,0,0,-212.64190361598753,-212.64190361598753,0
057-94,0,0,0,-121.50965920913573,-121.50965920913573,0
015-47,0,0,0,-81.00643947275715,-81.00643947275715,0
062-39,0,0,0,-141.761269077325,-141.761269077325,0
223-37,0,0,0,-151.88707401141966,-151.88707401141966,0
304-61,0,0,0,-222.76770855008218,-222.76770855008218,0
026-62,0,0,0,-101.25804934094644,-101.25804934094644,0
246-71,0,0,0,-232.89351348417682,-232.89351348417682,0
187-29,0,0,0,-212.64190361598753,-212.64190361598753,0
295-57,0,0,0,-60.75482960456786,-60.75482960456786,0
277-23,0,0,0,-141.761269077325,-141.761269077325,0
273-83,0,0,0,-101.25804934094644,-101.25804934094644,0
352-28,0,0,0,-202.51609868189288,-202.51609868189288,0
356-62,0,0,0,-101.25804934094644,-101.25804934094644,0
098-35,0,0,0,-151.88707401141966,-151.88707401141966,0
212-42,0,0,0,-141.761269077325,-141.761269077325,0
052-13,0,0,0,-162.0128789455143,-162.0128789455143,0
288-75,0,0,0,-202.51609868189288,-202.51609868189288,0
190-45,0,0,0,-172.13868387960895,-172.13868387960895,0
284-34,0,0,0,-50.629024670473214,-50.629024670473214,0
177-85,0,0,0,-192.39029374779824,-192.39029374779824,0
120-80,0,0,0,-212.64190361598753,-212.64190361598753,0
301-26,0,0,0,-212.64190361598753,-212.64190361598753,0
155-37,0,0,0,-172.13868387960895,-172.13868387960895,0
156-26,0,0,0,-50.629024670473214,-50.629024670473214,0
034-84,0,0,0,-232.89351348417682,-232.89351348417682,0
333-48,0,0,0,-151.88707401141966,-151.88707401141966,0
301-64,0,0,0,-212.64190361598753,-212.64190361598753,0
083-61,0,0,0,-81.00643947275715,-81.00643947275715,0
331-97,0,0,0,-151.88707401141966,-151.88707401141966,0
247-93,0,0,0,-222.76770855008218,-222.76770855008218,0
203-47,0,0,0,-222.76770855008218,-222.76770855008218,0
118-57,0,0,0,-263.27092828646073,-263.27092828646073,0
272-58,0,0,0,-415.15800229788,-415.15800229788,0
254-69,0,0,0,-263.27092828646073,-263.27092828646073,0
015-56,0,0,0,-81.00643947275715,-81.00643947275715,0
323-83,0,0,0,-131.63546414323037,-131.63546414323037,0
274-76,0,0,0,-70.8806345386625,-70.8806345386625,0
050-17,0,0,0,-192.39029374779824,-192.39029374779824,0
196-1,0,0,0,-212.64190361598753,-212.64190361598753,0
204-44,0,0,0,-111.38385427504109,-111.38385427504109,0
010-45,0,0,0,-141.761269077325,-141.761269077325,0
130-45,0,0,0,-121.50965920913573,-121.50965920913573,0
246-68,0,0,0,-232.89351348417682,-232.89351348417682,0
251-29,0,0,0,-151.88707401141966,-151.88707401141966,0
120-18,0,0,0,-212.64190361598753,-212.64190361598753,0
277-21,0,0,0,-141.761269077325,-141.761269077325,0
069-41,0,0,0,-91.1322444068518,-91.1322444068518,0
029-71,0,0,0,-50.629024670473214,-50.629024670473214,0
170-67,0,0,0,-243.01931841827147,-243.01931841827147,0
141-26,0,0,0,-222.76770855008218,-222.76770855008218,0
274-57,0,0,0,-70.8806345386625,-70.8806345386625,0
294-12,0,0,0,-182.2644888137036,-182.2644888137036,0
196-46,0,0,0,-212.64190361598753,-212.64190361598753,0
140-36,0,0,0,-354.4031726933123,-354.4031726933123,0
167-1,0,0,0,-445.53541710016384,-445.53541710016384,0
074-79,0,0,0,-172.13868387960895,-172.13868387960895,0
101-66,0,0,0,-232.89351348417682,-232.89351348417682,0
100-2,0,0,0,-121.50965920913573,-121.50965920913573,0
040-51,0,0,0,-243.01931841827147,-243.01931841827147,0
164-66,0,0,0,-232.89351348417682,-232.89351348417682,0
081-74,0,0,0,-141.761269077325,-141.761269077325,0
004-73,0,0,0,-131.63546414323037,-131.63546414323037,0
332-2,0,0,0,-243.01931841827147,-243.01931841827147,0
202-76,0,0,0,-50.629024670473214,-50.629024670473214,0
029-52,0,0,0,-50.629024670473214,-50.629024670473214,0
265-74,0,0,0,-111.38385427504109,-111.38385427504109,0
296-86,0,0,0,-70.8806345386625,-70.8806345386625,0
093-75,0,0,0,-263.27092828646073,-263.27092828646073,0
085-66,0,0,0,-222.76770855008218,-222.76770855008218,0
119-75,0,0,0,-243.01931841827147,-243.01931841827147,0
213-4,0,0,0,-131.63546414323037,-131.63546414323037,0
252-2,0,0,0,-172.13868387960895,-172.13868387960895,0
001-87,0,0,0,-151.88707401141966,-151.88707401141966,0
145-15,0,0,0,-131.63546414323037,-131.63546414323037,0
203-6,0,0,0,-222.76770855008218,-222.76770855008218,0
230-87,0,0,0,-81.00643947275715,-81.00643947275715,0
253-96,0,0,0,-212.64190361598753,-212.64190361598753,0
002-46,0,0,0,-141.761269077325,-141.761269077325,0
114-7,0,0,0,-253.1451233523661,-253.1451233523661,0
217-45,0,0,0,-151.88707401141966,-151.88707401141966,0
080-83,0,0,0,-131.63546414323037,-131.63546414323037,0
352-20,0,0,0,-202.51609868189288,-202.51609868189288,0
277-71,0,0,0,-141.761269077325,-141.761269077325,0
299-56,0,0,0,-192.39029374779824,-192.39029374779824,0
009-69,0,0,0,-101.25804934094644,-101.25804934094644,0
152-34,0,0,0,-91.1322444068518,-91.1322444068518,0
107-25,0,0,0,-243.01931841827147,-243.01931841827147,0
339-77,0,0,0,-263.27092828646073,-263.27092828646073,0
211-12,0,0,0,-131.63546414323037,-131.63546414323037,0
234-99,0,0,0,-212.64190361598753,-212.64190361598753,0
136-0,0,0,0,-232.89351348417682,-232.89351348417682,0
112-58,0,0,0,-60.75482960456786,-60.75482960456786,0
151801-5016,0.0,0.0,0.0,0,0,0
206-3,0,0,0,-394.90639242969075,-394.90639242969075,0
230-83,0,0,0,-81.00643947275715,-81.00643947275715,0
066-83,0,0,0,-91.1322444068518,-91.1322444068518,0
296-79,0,0,0,-70.8806345386625,-70.8806345386625,0
008-31,0,0,0,-283.52253815464996,-283.52253815464996,0
259-53,0,0,0,-243.01931841827147,-243.01931841827147,0
255-29,0,0,0,-293.6483430887446,-293.6483430887446,0
008-67,0,0,0,-283.52253815464996,-283.52253815464996,0
087-91,0,0,0,-192.39029374779824,-192.39029374779824,0
138-99,0,0,0,-81.00643947275715,-81.00643947275715,0
295-10,0,0,0,-60.75482960456786,-60.75482960456786,0
119-28,0,0,0,-243.01931841827147,-243.01931841827147,0
130-97,0,0,0,-121.50965920913573,-121.50965920913573,0
139-12,0,0,0,-81.00643947275715,-81.00643947275715,0
295-89,0,0,0,-60.75482960456786,-60.75482960456786,0
225-14,0,0,0,-182.2644888137036,-182.2644888137036,0
080-22,0,0,0,-131.63546414323037,-131.63546414323037,0
151803-178,0.0,0.0,0.0,0,0,0
121-86,0,0,0,-151.88707401141966,-151.88707401141966,0
149-37,0,0,0,-172.13868387960895,-172.13868387960895,0
154-80,0,0,0,-222.76770855008218,-222.76770855008218,0
066-30,0,0,0,-91.1322444068518,-91.1322444068518,0
340-74,0,0,0,-192.39029374779824,-192.39029374779824,0
202-58,0,0,0,-50.629024670473214,-50.629024670473214,0
317-93,0,0,0,-131.63546414323037,-131.63546414323037,0
008-13,0,0,0,-283.52253815464996,-283.52253815464996,0
164-79,0,0,0,-232.89351348417682,-232.89351348417682,0
298-43,0,0,0,-263.27092828646073,-263.27092828646073,0
157-73,0,0,0,-263.27092828646073,-263.27092828646073,0
128-21,0,0,0,-253.1451233523661,-253.1451233523661,0
353-77,0,0,0,-151.88707401141966,-151.88707401141966,0
087-1,0,0,0,-192.39029374779824,-192.39029374779824,0
164-38,0,0,0,-232.89351348417682,-232.89351348417682,0
095-11,0,0,0,-192.39029374779824,-192.39029374779824,0
251-91,0,0,0,-151.88707401141966,-151.88707401141966,0
250-91,0,0,0,-101.25804934094644,-101.25804934094644,0
